case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.7.22|1090616|20200706|BDM-1-53132049,2020,20200706,2020-06-30,3.87.7.22,臺中市西屯區協和國民小學,1090616,109學年度幼兒點心食材採購,"<財物類>21肉類,魚,果實,蔬菜,及油脂",公開取得報價單或企劃書,參考最有利標精神,720000,720000,1,美麗人生空中超市股份有限公司,臺中市(非原住民地區),臺中市－西屯區,109/08/30－110/06/30,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132049.xml,data/raw/taichung/2020/tenders/20200706_3.87.7.22_1090616.json
3.87.7.30|109rock|20200706|BDM-1-53132054,2020,20200706,2020-07-02,3.87.7.30,臺中市北屯區逢甲國民小學,109rock,109年臺中市逢甲國小攀岩場設施設備採購案,<財物類>384運動商品,公開取得報價單或企劃書,參考最有利標精神,498609,488000,1,拔山企業股份有限公司,臺中市(非原住民地區),臺中市－北屯區,109/07/15－109/09/11(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132054.xml,data/raw/taichung/2020/tenders/20200706_3.87.7.30_109rock.json
3.87.7.35|LMES109-01|20200706|aaa-53133075,2020,20200706,2020-02-25,3.87.7.35,臺中市南屯區黎明國民小學,LMES109-01,第三集合區北棟C1防水隔熱工程規劃設計監造委託技術服務,<勞務類>8671建築服務,公開取得報價單或企劃書,參考最有利標精神,139843,139843,1,泰毅工程顧問有限公司,臺中市(非原住民地區),臺中市－南屯區,109/02/25－109/12/01(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzMwNzU=,data/raw/taichung/2020/tenders/20200706_3.87.7.35_LMES109-01.json
3.87.7.35|LMES109-03|20200706|aaa-53133078,2020,20200706,2020-05-29,3.87.7.35,臺中市南屯區黎明國民小學,LMES109-03,109學年度臺中市自編國民小學國語生字語詞簿文稿圖像資訊建檔採購,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,,576000,1,米格納廣告事業有限公司,臺中市(非原住民地區),臺中市－南屯區,109/05/29－110/01/16,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzMwNzg=,data/raw/taichung/2020/tenders/20200706_3.87.7.35_LMES109-03.json
3.87.7.40|108209|20200706|aaa-53133871,2020,20200706,2020-07-02,3.87.7.40,臺中市北區立人國民小學,108209,臺中市北區立人國民小學 109學年度游泳校外教學採購,"<勞務類>96娛樂,文化,體育服務",公開取得報價單或企劃書,參考最有利標精神,223860,223860,1,普將運動股份有限公司,臺中市(非原住民地區),臺中市－北區,109/09/01－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzM4NzE=,data/raw/taichung/2020/tenders/20200706_3.87.7.40_108209.json
3.87.7.89|109ksps06|20200706|BDM-1-53132001,2020,20200706,2020-07-01,3.87.7.89,臺中市新社區崑山國民小學,109ksps06,109學年度新社區國民小學午餐食材(含幼兒園點心)聯合採購,"<財物類>21肉類,魚,果實,蔬菜,及油脂",公開招標,最有利標,5021040,5021040,1,美食園事業有限公司,臺中市(非原住民地區),臺中市－新社區,109/08/31－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132001.xml,data/raw/taichung/2020/tenders/20200706_3.87.7.89_109ksps06.json
3.87.7.92|TCFL-109|20200706|BDM-1-53131962,2020,20200706,2020-07-02,3.87.7.92,臺中市沙鹿區北勢國民小學,TCFL-109,臺中市109年度智慧學習教室,"<財物類>47收音機、電視,通訊器材及儀器",公開招標,最低標,130200000,105157123,0,,臺中市(非原住民地區),臺中市－全區,,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53131962.xml,data/raw/taichung/2020/tenders/20200706_3.87.7.92_TCFL-109.json
3.87.72|109-041|20200706|BDM-1-53132086,2020,20200706,2020-07-02,3.87.72,臺中市霧峰區公所,109-041,109年度霧峰區坑口里光復新村忠孝路11號國有建物修繕工程,<工程類>5179其他裝修工程,公開招標,最低標,1341800,1200000,1,威典企業工程行,臺中市(非原住民地區),臺中市－霧峰區,109/07/03－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132086.xml,data/raw/taichung/2020/tenders/20200706_3.87.72_109-041.json
3.87.77|10914S|20200706|BDM-1-53132008,2020,20200706,2020-07-02,3.87.77,臺中市石岡區公所,10914S,109年度石岡區排水設施興建維護工程(開口契約)委託設計監造採購案,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,114975,100740,1,揚盛工程顧問股份有限公司,臺中市(非原住民地區),臺中市－石岡區,109/07/17－109/12/31(預估),,,排水清淤,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132008.xml,data/raw/taichung/2020/tenders/20200706_3.87.77_10914S.json
3.87.8.32|109-02|20200706|BDM-1-53132057,2020,20200706,2020-06-24,3.87.8.32,臺中市潭子區新興國民小學,109-02,109學年度幼兒園點心食材採購,"<財物類>21肉類,魚,果實,蔬菜,及油脂",公開取得報價單或企劃書,參考最有利標精神,463200,463200,1,美麗人生空中超市股份有限公司,臺中市(非原住民地區),臺中市－潭子區,109/08/31－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132057.xml,data/raw/taichung/2020/tenders/20200706_3.87.8.32_109-02.json
3.87.8.57|109008|20200706|BDM-1-53132658,2020,20200706,2020-07-01,3.87.8.57,臺中市潭子區僑忠國民小學,109008,僑忠國小教學環境球場設施改善工程採購案,<工程類>5137運動及娛樂工程,公開招標,最低標,2607215,2520000,1,鵬吉土木包工有限公司,臺中市(非原住民地區),臺中市－潭子區,109/07/15－109/09/14(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132658.xml,data/raw/taichung/2020/tenders/20200706_3.87.8.57_109008.json
3.87.8.73|rfes1090620|20200706|BDM-1-53132789,2020,20200706,2020-07-03,3.87.8.73,臺中市大肚區瑞峰國民小學,rfes1090620,瑞峰國小109學年度第一學期學生學用品代辦採購,<財物類>389其他製造商品,公開取得報價單或企劃書,參考最有利標精神,341394,328530,1,閱得國際文教有限公司,臺中市(非原住民地區),臺中市－大肚區,109/07/15－109/10/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132789.xml,data/raw/taichung/2020/tenders/20200706_3.87.8.73_rfes1090620.json
3.87.8.97|dyps109007|20200706|BDM-1-53132286,2020,20200706,2020-07-02,3.87.8.97,臺中市大里區大元國民小學,dyps109007,臺中市大里區大元國民小學109年度一期校舍B棟耐震補強工程,<工程類>5127教育用建築工程,公開招標,最低標,2707002,2298282,1,三雋營造有限公司,臺中市(非原住民地區),臺中市－大里區,109/07/15－109/09/15(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200706&fn=BDM-1-53132286.xml,data/raw/taichung/2020/tenders/20200706_3.87.8.97_dyps109007.json
3.87.13.2|TCGPD-CID1090026|20200707|aaa-53134772,2020,20200707,2020-07-02,3.87.13.2,臺中市政府警察局刑事警察大隊,TCGPD-CID1090026,109年度毒品初篩檢測試劑（免疫分析法）採購案,<財物類>352醫藥產品,公開取得電子報價單,最低標,550000,230092,1,台灣尖端先進生技醫藥股份有限公司,臺中市(非原住民地區),臺中市－西屯區,109/07/03－109/08/16(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzQ3NzI=,data/raw/taichung/2020/tenders/20200707_3.87.13.2_TCGPD-CID1090026.json
3.87.14|109B06|20200707|BDM-1-53133188,2020,20200707,2020-07-01,3.87.14,臺中市政府衛生局,109B06,109年戒菸服務網絡分項計畫,<勞務類>93健康及社會服務,限制性招標(經公開評選或公開徵求),準用最有利標,2235000,2197000,2,佛教慈濟醫療財團法人台中慈濟醫院；中山醫學大學附設醫院,臺中市(非原住民地區),臺中市－全區,109/07/01－110/03/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133188.xml,data/raw/taichung/2020/tenders/20200707_3.87.14_109B06.json
3.87.14|109B07|20200707|BDM-1-53133189,2020,20200707,2020-07-01,3.87.14,臺中市政府衛生局,109B07,109年青少年菸害防制分項計畫採購案,<勞務類>93健康及社會服務,限制性招標(經公開評選或公開徵求),準用最有利標,4540000,4320000,3,十三行互動有限公司；高碲設計傳播有限公司；群健有線電視股份有限公司,臺中市(非原住民地區),臺中市－全區,109/07/01－109/12/05,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133189.xml,data/raw/taichung/2020/tenders/20200707_3.87.14_109B07.json
3.87.2.3|109033028|20200707|BDM-1-53133245,2020,20200707,2020-07-01,3.87.2.3,臺中市生命禮儀管理處,109033028,109年度臺中市潭子生命紀念館納骨櫃位及周邊設施增設工程案,<工程類>5179其他裝修工程,公開招標,最低標,4434478,3850000,1,久景室內裝修實業有限公司,臺中市(非原住民地區),臺中市－潭子區,109/07/01－109/11/15,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133245.xml,data/raw/taichung/2020/tenders/20200707_3.87.2.3_109033028.json
3.87.2.3|109033031|20200707|BDM-1-53133263,2020,20200707,2020-07-01,3.87.2.3,臺中市生命禮儀管理處,109033031,后里區、神岡區納骨櫃位及神主牌位增設工程案,<工程類>5179其他裝修工程,公開招標,最低標,5288653,4600000,1,久景室內裝修實業有限公司,臺中市(非原住民地區),"臺中市－后里區,臺中市－神岡區",109/07/01－109/11/15,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133263.xml,data/raw/taichung/2020/tenders/20200707_3.87.2.3_109033031.json
3.87.25|10906110121|20200707|BDM-1-53133841,2020,20200707,2020-07-06,3.87.25,臺中市政府水利局,10906110121,新社區中93區道下邊坡(中興街61號附近)崩塌整治工程,<工程類>5139其他土木工程,公開招標,最低標,13182500,8150000,1,昕樂營造有限公司,臺中市(非原住民地區),臺中市－新社區,109/07/06－109/12/31(預估),中興街,標案名稱,,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133841.xml,data/raw/taichung/2020/tenders/20200707_3.87.25_10906110121.json
3.87.29|10906182232|20200707|BDM-1-53133614,2020,20200707,2020-07-06,3.87.29,臺中市政府交通局,10906182232,臺中市快捷巴士臺灣大道沿線新設寬頻管道佈纜現況調查及圖資更正作業,<勞務類>8676技術檢定與分析服務,公開取得報價單或企劃書,最低標,865830,828000,1,宏利土木結構技師事務所,臺中市(非原住民地區),"臺中市－中區,臺中市－南區,臺中市－西區,臺中市－西屯區,臺中市－沙鹿區,臺中市－龍井區",109/07/06－109/09/30(預估),臺中市快捷巴士臺灣大道,標案名稱,,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133614.xml,data/raw/taichung/2020/tenders/20200707_3.87.29_10906182232.json
3.87.29|10907062239|20200707|BDM-1-53133323,2020,20200707,2020-06-29,3.87.29,臺中市政府交通局,10907062239,109年度車輛行車事故鑑定作業勞務委外辦理案-契約變更,<勞務類>843資料處理服務,限制性招標(未經公開評選或公開徵求),最低標,325440,325440,1,逢甲大學,臺中市(非原住民地區),臺中市－西區,109/07/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133323.xml,data/raw/taichung/2020/tenders/20200707_3.87.29_10907062239.json
3.87.36|10904291316|20200707|BDM-1-53133449,2020,20200707,2020-07-06,3.87.36,臺中市政府都市發展局,10904291316,第九屆臺中市都市空間設計大獎暨社區規劃推廣執行案,<勞務類>8674都市計劃及景觀建築服務,限制性招標(經公開評選或公開徵求),準用最有利標,3500000,3500000,1,台灣紅顧問有限公司,臺中市(非原住民地區),臺中市－全區,109/07/16－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133449.xml,data/raw/taichung/2020/tenders/20200707_3.87.36_10904291316.json
3.87.36.1|10904200242|20200707|BDM-1-53133082,2020,20200707,2020-07-01,3.87.36.1,臺中市政府住宅發展工程處,10904200242,臺中市南屯精科樂活好宅社會服務站委託經營管理案,<勞務類>93健康及社會服務,公開招標,"最有利標		
			
			
			
			本案屬收入性質採購",0,1959990,1,陶朱創生有限公司,臺中市(非原住民地區),臺中市－南屯區,109/07/11－112/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133082.xml,data/raw/taichung/2020/tenders/20200707_3.87.36.1_10904200242.json
3.87.4.93|109011|20200707|BDM-1-53133074,2020,20200707,2020-06-16,3.87.4.93,臺中市立惠文高級中學,109011,109年度足球隊器材設備及服裝採購案,<財物類>384運動商品,公開取得報價單或企劃書,最低標,405200,373000,1,鐘友體育用品社(合夥),臺中市(非原住民地區),臺中市－南屯區,109/06/16－109/07/15(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133074.xml,data/raw/taichung/2020/tenders/20200707_3.87.4.93_109011.json
3.87.40|A10900023|20200707|BDM-1-53132971,2020,20200707,2020-06-24,3.87.40,臺中捷運股份有限公司,A10900023,超音波探傷手推車採購,<財物類>482做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,公開招標,最低標,2200000,1740900,1,博全國際股份有限公司,臺中市(非原住民地區),臺中市－全區,109/06/25－109/12/21(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53132971.xml,data/raw/taichung/2020/tenders/20200707_3.87.40_A10900023.json
3.87.40|B10900018|20200707|BDM-1-53133622,2020,20200707,2020-06-19,3.87.40,臺中捷運股份有限公司,B10900018,台中捷運廠站消防安全設備檢修申報工作,<勞務類>886附帶於金屬產品、機械及設備維修之服務,公開招標,最低標,1683409,1588650,1,大乘欣業股份有限公司,臺中市(非原住民地區),臺中市－全區,109/08/01－111/07/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133622.xml,data/raw/taichung/2020/tenders/20200707_3.87.40_B10900018.json
3.87.5.2|10922|20200707|BDM-1-53132990,2020,20200707,2020-06-24,3.87.5.2,臺中市立清水高級中等學校,10922,109學年度新生制服暨體育服裝,<勞務類>884附帶於製造業之服務(製造金屬產品、機械及設備除外),限制性招標(經公開評選或公開徵求),準用最有利標,1980000,1956000,1,龍頭制服企業有限公司,臺中市(非原住民地區),臺中市－清水區,109/06/25－109/10/09(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53132990.xml,data/raw/taichung/2020/tenders/20200707_3.87.5.2_10922.json
3.87.5.3|10912|20200707|BDM-1-53133240,2020,20200707,2020-06-19,3.87.5.3,臺中市立豐原高級中等學校,10912,109學年度高一學生校外公訓活動,<勞務類>74支援及輔助運輸服務,限制性招標(經公開評選或公開徵求),準用最有利標,1120000,1102000,1,中國青年旅行社有限公司中部分公司,臺中市(非原住民地區),臺中市－豐原區,109/06/19－109/11/06(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133240.xml,data/raw/taichung/2020/tenders/20200707_3.87.5.3_10912.json
3.87.5.35|109024|20200707|BDM-1-53132953,2020,20200707,2020-06-24,3.87.5.35,臺中市立豐原商業高級中等學校,109024,109學年度應屆畢業生校外教學參觀活動招標案,<勞務類>74支援及輔助運輸服務,限制性招標(經公開評選或公開徵求),準用最有利標,2571450,2543800,1,花翎旅行社股份有限公司,屏東縣(非原住民地區),"高雄市－全區,屏東縣－屏東",109/06/24－109/09/11(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53132953.xml,data/raw/taichung/2020/tenders/20200707_3.87.5.35_109024.json
3.87.5.42|1090623|20200707|BDM-1-53133154,2020,20200707,2020-07-02,3.87.5.42,臺中市立啟明學校,1090623,109學年度高級中等學校點字教科書暨點字試卷製作採購案,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開招標,最低標,15570000,15370800,0,,臺中市(非原住民地區),臺中市－后里區,,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133154.xml,data/raw/taichung/2020/tenders/20200707_3.87.5.42_1090623.json
3.87.5.54|109007|20200707|aaa-53135465,2020,20200707,2020-07-06,3.87.5.54,臺中市立大德國民中學,109007,臺中市立大德國民中學109年度綜合球場修繕工程委託規劃設計監造服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,126900,126100,1,李式忠建築師事務所,臺中市(非原住民地區),臺中市－北屯區,109/07/06－109/11/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzU0NjU=,data/raw/taichung/2020/tenders/20200707_3.87.5.54_109007.json
3.87.5.59|109-HS004|20200707|BDM-1-53133394,2020,20200707,2020-07-02,3.87.5.59,臺中市立向上國民中學,109-HS004,109學年度八年級童軍教育營體驗活動,<勞務類>74支援及輔助運輸服務,限制性招標(經公開評選或公開徵求),準用最有利標,1117480,1090570,1,中國青年旅行社有限公司中部分公司,臺中市(非原住民地區),臺中市－西區,109/07/02－109/11/06(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133394.xml,data/raw/taichung/2020/tenders/20200707_3.87.5.59_109-HS004.json
3.87.6.4|109009|20200707|BDM-1-53133630,2020,20200707,2020-07-01,3.87.6.4,臺中市立北勢國民中學,109009,109學年度午餐公辦民營服務廠商評選採購,"<財物類>21肉類,魚,果實,蔬菜,及油脂",公開招標,最有利標,4935300,4935300,1,吉米食品有限公司,臺中市(非原住民地區),臺中市－沙鹿區,109/08/31－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133630.xml,data/raw/taichung/2020/tenders/20200707_3.87.6.4_109009.json
3.87.63|109-HU-42|20200707|aaa-53134365,2020,20200707,2020-07-02,3.87.63,臺中市沙鹿區公所,109-HU-42,109年臺中市沙鹿區環保志工工作服採購案,"<財物類>282成衣,毛皮服裝除外",公開取得報價單或企劃書,參考最有利標精神,761000,761000,1,伯國服裝有限公司,臺中市(非原住民地區),臺中市－沙鹿區,109/07/07－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzQzNjU=,data/raw/taichung/2020/tenders/20200707_3.87.63_109-HU-42.json
3.87.7.11|HPES10906|20200707|aaa-53134947,2020,20200707,2020-07-03,3.87.7.11,臺中市南區和平國民小學,HPES10906,臺中市南區和平國民小學老舊操場-排水溝改善工程,<工程類>5162水管及排水設施鋪設工程,公開取得報價單或企劃書,最低標,884637,862000,1,冠達營造有限公司,臺中市(非原住民地區),臺中市－南區,109/07/15－109/09/15(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzQ5NDc=,data/raw/taichung/2020/tenders/20200707_3.87.7.11_HPES10906.json
3.87.70|109C030|20200707|BDM-1-53133619,2020,20200707,2020-07-03,3.87.70,臺中市大雅區公所,109C030,109年度臺中市大雅區停六停車場鋪面修繕工程,<工程類>5139其他土木工程,公開招標,最低標,2239000,1567000,1,鑫合億營造有限公司,臺中市(非原住民地區),臺中市－大雅區,109/07/15－109/08/25(預估),,,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133619.xml,data/raw/taichung/2020/tenders/20200707_3.87.70_109C030.json
3.87.74|1090630|20200707|BDM-1-53133338,2020,20200707,2020-07-06,3.87.74,臺中市龍井區公所,1090630,109年度臺中市龍井區已辦竣農地重劃區內農水路改善工程委託設計監造技術服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,111014,111014,1,佳宏工程顧問有限公司,臺中市(非原住民地區),臺中市－龍井區,109/07/10－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133338.xml,data/raw/taichung/2020/tenders/20200707_3.87.74_1090630.json
3.87.79|109-0-1-G|20200707|BDM-1-53133223,2020,20200707,2020-07-01,3.87.79,臺中市新社區公所,109-0-1-G,「109年度石岡壩水質水量保護區水源保育與回饋計畫(排水設施興建維護工程)(開口契約)」委託技術服務案,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,166200,166200,1,仲欽工程技術顧問有限公司,臺中市(非原住民地區),臺中市－新社區,109/07/07－109/12/31(預估),,,排水清淤,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133223.xml,data/raw/taichung/2020/tenders/20200707_3.87.79_109-0-1-G.json
3.87.8.12|10910|20200707|BDM-1-53133126,2020,20200707,2020-07-03,3.87.8.12,臺中市沙鹿區竹林國民小學,10910,臺中市沙鹿區竹林國民小學北棟B拆除整地工程,<工程類>5112拆除工程,公開招標,最低標,2191483,1777000,1,中益營造有限公司,臺中市(非原住民地區),臺中市－沙鹿區,109/07/06－109/09/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133126.xml,data/raw/taichung/2020/tenders/20200707_3.87.8.12_10910.json
3.87.8.43|zkes1090624|20200707|aaa-53135175,2020,20200707,2020-07-07,3.87.8.43,臺中市和平區中坑國民小學,zkes1090624,109學年度臺中市實驗教育成果發表會,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,500000,495000,1,普羅文化股份有限公司,臺中市(非原住民地區),臺中市－豐原區,109/07/14－109/11/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzUxNzU=,data/raw/taichung/2020/tenders/20200707_3.87.8.43_zkes1090624.json
3.87.8.49|109052902|20200707|BDM-1-53133450,2020,20200707,2020-07-03,3.87.8.49,臺中市豐原區瑞穗國民小學,109052902,臺中市豐原區瑞穗國民小學國小部暨幼兒園109學年度午餐及點心採購案,"<財物類>21肉類,魚,果實,蔬菜,及油脂",公開招標,最有利標,19711840,19711840,4,玉美生技股份有限公司；飪珍記食品股份有限公司；大同餐盒有限公司；勝騏食品工廠有限公司,臺中市(非原住民地區),臺中市－豐原區,109/08/01－110/07/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133450.xml,data/raw/taichung/2020/tenders/20200707_3.87.8.49_109052902.json
3.87.8.64|10905|20200707|BDM-1-53133515,2020,20200707,2020-07-02,3.87.8.64,臺中市梧棲區梧棲國民小學,10905,臺中市梧棲區梧棲國民小學109學年度學生學用品採購,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開取得報價單或企劃書,參考最有利標精神,306000,290000,1,國益文教企業社,臺中市(非原住民地區),臺中市－梧棲區,109/07/02－110/02/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133515.xml,data/raw/taichung/2020/tenders/20200707_3.87.8.64_10905.json
3.87.8.68|10908|20200707|BDM-1-53133833,2020,20200707,2020-07-06,3.87.8.68,臺中市梧棲區中正國民小學,10908,臺中市梧棲區中正國小109學年度游泳教學,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,497120,497120,1,梧棲活水休閒運動館,臺中市(非原住民地區),臺中市－梧棲區,109/08/30－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133833.xml,data/raw/taichung/2020/tenders/20200707_3.87.8.68_10908.json
3.87.8.84|10906|20200707|aaa-53134737,2020,20200707,2020-07-06,3.87.8.84,臺中市梧棲區中港國民小學,10906,109中港國小附幼增班環境整備及設備採購案,<財物類>389其他製造商品,公開取得報價單或企劃書,參考最有利標精神,215000,210000,1,銘均室內裝修有限公司,臺中市(非原住民地區),臺中市－梧棲區,109/07/06－109/08/14,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMxMzQ3Mzc=,data/raw/taichung/2020/tenders/20200707_3.87.8.84_10906.json
3.87.8.89|109-212A|20200707|BDM-1-53133945,2020,20200707,2020-07-06,3.87.8.89,臺中市大里區塗城國民小學,109-212A,臺中市大里區塗城國民小學109學年度午餐團膳採購,"<財物類>23穀粉,澱粉及澱粉製品;其他食品",公開招標,最有利標,20565000,20565000,6,昱品美食股份有限公司；潔達有限公司；佳愛餐盒食品廠；貝佳實業有限公司；飪珍記食品股份有限公司；上弘便當工廠,臺中市(非原住民地區),臺中市－全區,109/08/30－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133945.xml,data/raw/taichung/2020/tenders/20200707_3.87.8.89_109-212A.json
3.87.9.11|109hld07|20200707|BDM-1-53133429,2020,20200707,2020-07-06,3.87.9.11,臺中市豐原區葫蘆墩國民小學,109hld07,臺中市豐原區葫蘆墩國民小學北墩樓校舍耐震補強工程,<工程類>5127教育用建築工程,公開招標,最低標,9715009,8616670,1,駿承營造有限公司,臺中市(非原住民地區),臺中市－豐原區,109/07/06－109/10/06(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133429.xml,data/raw/taichung/2020/tenders/20200707_3.87.9.11_109hld07.json
3.87.9.13|1090624|20200707|BDM-1-53133561,2020,20200707,2020-07-03,3.87.9.13,臺中市大里區永隆國民小學,1090624,永隆國小一期校舍防水隔熱工程委託技術服務採購案,<勞務類>8671建築服務,公開取得報價單或企劃書,參考最有利標精神,214565,207080,1,趙文弘建築師事務所,臺中市(非原住民地區),臺中市－大里區,109/07/03－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200707&fn=BDM-1-53133561.xml,data/raw/taichung/2020/tenders/20200707_3.87.9.13_1090624.json
